date,open,high,low,close,volume,log_price,log_ret,ret_5d,ret_20d,vol_20d,mom_10d,sma10,sma20,sma50,SP500,SP500_log_price,SP500_lret,SP500_ret_5d,SP500_ret_20d,SP500_vol_20d,SP500_mom_10d,SP500_sma10,SP500_sma20,SP500_sma50,GOLD,GOLD_log_price,GOLD_lret,GOLD_ret_5d,GOLD_ret_20d,GOLD_vol_20d,GOLD_mom_10d,GOLD_sma10,GOLD_sma20,GOLD_sma50,DXY,DXY_log_price,DXY_lret,DXY_ret_5d,DXY_ret_20d,DXY_vol_20d,DXY_mom_10d,DXY_sma10,DXY_sma20,DXY_sma50,ret_1d_arith,y_price_next,y_log_price_next,y_ret_1d_next,y_log_ret_1d_next
2017-03-15,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,297804992.0,7.1305867698918135,0.007720111292730536,0.1124356999220657,0.06863512295202945,0.030875676462831955,-0.013915114008878682,7.095185761947349,7.096980272909571,6.989802567971883,2385.260009765625,7.777063416149981,0.008339879124686256,0.009384611081589611,0.02019189755254125,0.004541055764899562,-0.004475832151699777,7.772047105031272,7.769993390842451,7.74827685087228,1200.0999755859375,7.090160145294039,-0.0014987919775935055,-0.006975054849498896,-0.019637635042013102,0.006042211862881619,-0.03985831712345256,7.099405066653479,7.112924938434316,7.101193625428618,100.73999786376952,4.612542919112119,-0.00948435393494318,-0.013115930313420066,-0.005049786874529616,0.004333058325965114,-0.010270690055021348,4.621212860724545,4.618876517437101,4.615788672436394,0.007749988186743995,1187.81005859375,7.0798666038012925,-0.049455372061888436,-0.05072016609052099
2017-03-16,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,638568000.0,7.0798666038012925,-0.05072016609052099,0.01013708098920496,0.01196716720705826,0.033149087421568,-0.06913140850055033,7.088272621097294,7.097578631269923,6.995317767609695,2381.3798828125,7.775435381350798,-0.0016280347991832755,0.006957000669640223,0.013583974087623574,0.0044769185047237444,-0.0002267499787782512,7.772024430033393,7.770672589546832,7.74934236872706,1226.5,7.111919863698544,0.02175971840450508,0.019845004955336698,-0.004230704606022151,0.007763519556647289,-0.004393128087602172,7.098965753844719,7.1127134032040145,7.1023016212368555,100.2699966430664,4.607866514056891,-0.004676405055228372,-0.01563461363429486,-0.00903459782306637,0.004444492606070739,-0.019065133852069316,4.619306347339338,4.618424787545947,4.615210687943386,-0.049455372061888436,1100.22998046875,7.003274510087125,-0.07373239306348878,-0.07659209371416775
2017-03-17,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,706598976.0,7.003274510087125,-0.07659209371416775,-0.1044621399135881,-0.0388717620498884,0.03700150156344051,-0.10622909728058261,7.077649711369236,7.095635043167428,6.998948331673244,2378.25,7.774120202086566,-0.0013151792642318583,0.002378481699549795,0.01313328642494227,0.004486222150056047,-0.0020456796115446707,7.771819862072239,7.771329253868079,7.750267463721147,1229.800048828125,7.1146068732234875,0.0026870095249433845,0.02394691485319811,-0.008259785375595463,0.007625339936912958,0.0035026702553198064,7.09931602087025,7.112300413935235,7.103404842017759,100.3000030517578,4.608165725394189,0.00029921133729793326,-0.009426980592460055,-0.0013948332023066001,0.004139072492136577,-0.012287093141480021,4.61807763802519,4.618355045885833,4.614737760706884,-0.07373239306348878,973.8179931640624,6.881224420846395,-0.11489596679671477,-0.12205008924073013
2017-03-18,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640624,621302016.0,6.881224420846395,-0.12205008924073013,-0.23510482174597502,-0.17942356233352452,0.045325101777347956,-0.16629280051090145,7.061020431318146,7.0866638650507525,7.000090782210474,2378.25,7.774120202086566,-0.0013151792642318583,0.002378481699549795,0.01313328642494227,0.004486222150056047,-0.0020456796115446707,7.771819862072239,7.771329253868079,7.750267463721147,1229.800048828125,7.1146068732234875,0.0026870095249433845,0.02394691485319811,-0.008259785375595463,0.007625339936912958,0.0035026702553198064,7.09931602087025,7.112300413935235,7.103404842017759,100.3000030517578,4.608165725394189,0.00029921133729793326,-0.009426980592460055,-0.0013948332023066001,0.004139072492136577,-0.012287093141480021,4.61807763802519,4.618355045885833,4.614737760706884,-0.11489596679671477,1036.739990234375,6.9438364441335345,0.0646137137658247,0.06261202328713988
2017-03-19,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,406648000.0,6.9438364441335345,0.06261202328713988,-0.17903021446554845,-0.129407824445682,0.04788519863079067,-0.1366024204472973,7.047360189273417,7.0801934738284675,7.002445501726571,2378.25,7.774120202086566,-0.0013151792642318583,0.002378481699549795,0.01313328642494227,0.004486222150056047,-0.0020456796115446707,7.771819862072239,7.771329253868079,7.750267463721147,1229.800048828125,7.1146068732234875,0.0026870095249433845,0.02394691485319811,-0.008259785375595463,0.007625339936912958,0.0035026702553198064,7.09931602087025,7.112300413935235,7.103404842017759,100.3000030517578,4.608165725394189,0.00029921133729793326,-0.009426980592460055,-0.0013948332023066001,0.004139072492136577,-0.012287093141480021,4.61807763802519,4.618355045885833,4.614737760706884,0.0646137137658247,1054.22998046875,6.96056590308782,0.016870179986421707,0.016729458954285903
2017-03-20,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,286529984.0,6.96056590308782,0.016729458954285903,-0.1700208668039931,-0.11267836549139609,0.04814956197871268,-0.057585166881927385,7.041601672585223,7.074559555553899,7.005180306527432,2373.469970703125,7.772108286006186,-0.002011916080379983,0.0,0.009444221017324672,0.00451778395808591,-0.0007749729283590412,7.771742364779404,7.771801464918946,7.751167739745673,1233.5999755859375,7.117691983018158,0.003085109794670693,0.025617124274950775,-0.0032372965137570375,0.007655139439749074,0.007404106625935825,7.1000564315328445,7.112138549109547,7.104298373548971,100.41000366210938,4.609261840362905,0.0010961149687158667,-0.009613965589347018,-0.005363474165552162,0.003971710167310684,-0.012175312084025336,4.616860106816787,4.618086872177555,4.614517881707354,0.016870179986421707,1120.5400390625,7.021566025813186,0.06289904463186113,0.06100012272536581
2017-03-21,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,337391008.0,7.021566025813186,0.06100012272536581,-0.058300577988106284,-0.08708719553584121,0.04961539384077375,-0.04816349699890132,7.036785322885334,7.070205195777104,7.009115850604781,2344.02001953125,7.759622691416084,-0.012485594590102345,-0.009100845609211206,-0.009071223592846955,0.005169105377184546,-0.010342941616372059,7.770708070617767,7.771347903739304,7.751748088094787,1246.0999755859375,7.127773933356443,0.010081950338284962,0.03611499608481061,0.006925438913597759,0.007990741855487189,0.02519229653410182,7.102575661186255,7.112484821055226,7.105526218954152,99.80999755859376,4.603268354237957,-0.005993486124947545,-0.018758918809105296,-0.015508862250975142,0.004024993231704296,-0.019839952901122615,4.614876111526675,4.617311429065007,4.614040701486473,0.06289904463186113,1049.1400146484375,6.9557260738920865,-0.06371929777163454,-0.0658399519210997
2017-03-22,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,380840992.0,6.9557260738920865,-0.0658399519210997,-0.047548436195038235,-0.17598043795418405,0.05099342430979483,-0.15201057610862634,7.0215842652744715,7.061406173879396,7.010676142787981,2348.449951171875,7.761510794263547,0.0018881028474631023,-0.015552621886434359,-0.006100334598579948,0.005192704978565972,-0.006168010804844748,7.77009126953728,7.771042887009374,7.752437296610279,1249.300048828125,7.13033871252217,0.0025647791657270602,0.04017856722813118,0.013944568428705395,0.007922650883875658,0.03320351237863228,7.105896012424118,7.113182049476663,7.106608364625514,99.68000030517578,4.6019650581006974,-0.0013032961372596574,-0.010577861011421774,-0.016417477429741645,0.004025597109750654,-0.02369379132484184,4.61250673239419,4.6164905551935185,4.613594276525,-0.06371929777163454,1038.5899658203125,6.945619270108313,-0.01005590167262882,-0.010106803783773266
2017-03-23,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,248540000.0,6.945619270108313,-0.010106803783773266,0.06439484926191863,-0.20507433665682662,0.05057229134852806,-0.1707099724840564,7.004513268026065,7.051152457046555,7.0116541762394675,2345.9599609375,7.760449962118717,-0.001060832144830215,-0.014985419232081298,-0.007580065714669182,0.005192389358141255,-0.008028418562441075,7.769288427681038,7.77066388372364,7.753105288482877,1246.9000244140625,7.1284157695823485,-0.001922942939821759,0.01649590588380434,-0.0026430088591116174,0.007220653954779641,0.03634091083914104,7.109530103508033,7.113049899033706,7.107640226439868,99.76000213623048,4.602767322785478,0.0008022646847809511,-0.005099191271412451,-0.012848151264623908,0.00401387814706988,-0.02073380490570731,4.61043335190362,4.615848147630287,4.613148205607994,-0.01005590167262882,937.52001953125,6.8432381117832355,-0.09731457997404602,-0.10238115832507777
2017-03-24,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,491038016.0,6.8432381117832355,-0.10238115832507777,-0.10059833235029902,-0.2917722740039359,0.054616238059756086,-0.2796285468158475,6.976550413344479,7.036563843346359,7.010129214679268,2343.97998046875,7.759605609904778,-0.0008443522139387483,-0.014514592181788188,-0.009916668160639297,0.005174325341387342,-0.012136110482238394,7.768074816632813,7.7701680503156085,7.753699880463414,1248.199951171875,7.129457753381111,0.0010419837987623026,0.014850880157623259,-0.0069459169737102755,0.00711216109909964,0.03879779501082137,7.113409883009115,7.112702603185021,7.108501313307694,99.62999725341795,4.6014632964889435,-0.0013040262965349214,-0.006702428905245306,-0.014547876450794028,0.004008732303007419,-0.01612940949770536,4.608820410953849,4.615120753807748,4.61272119935443,-0.09731457997404602,972.7789916992188,6.8801569152747835,0.037608767208616944,0.03691880349154797
