date,open,high,low,close,volume,SP500,GOLD,DXY
2017-01-22,922.2050170898438,937.5250244140625,897.5640258789062,924.6729736328125,116573000.0,,,
2017-01-23,925.4990234375,928.2659912109375,916.7379760742188,921.0120239257812,73588600.0,2265.199951171875,1215.0,100.16000366210938
2017-01-24,910.677001953125,924.14501953125,892.2860107421875,892.68701171875,111349000.0,2280.070068359375,1210.300048828125,100.3499984741211
2017-01-25,891.9240112304688,903.2520141601562,891.68701171875,901.5419921875,120831000.0,2298.3701171875,1197.300048828125,100.02999877929688
2017-01-26,902.39501953125,919.3259887695312,902.2239990234375,917.5859985351562,131958000.0,2296.679931640625,1189.5,100.37999725341797
2017-01-27,918.3590087890625,923.2230224609375,915.8460083007812,919.75,125594000.0,2294.68994140625,1188.0999755859375,100.52999877929688
2017-01-28,919.8109741210938,923.9110107421875,919.8109741210938,921.5900268554688,68979600.0,,,
2017-01-29,922.0670166015625,923.4180297851562,919.1480102539062,919.4959716796875,60851700.0,,,
2017-01-30,920.1510009765625,923.0479736328125,919.4739990234375,920.3820190429688,78227296.0,2280.89990234375,1193.199951171875,100.43000030517578
2017-01-31,920.958984375,972.0189819335938,920.958984375,970.4030151367188,164582000.0,2278.8701171875,1208.5999755859375,99.51000213623047
2017-02-01,970.9409790039062,989.114013671875,970.7420043945312,989.0230102539062,150110000.0,2279.550048828125,1205.5999755859375,99.63999938964844
2017-02-02,990.0009765625,1013.52001953125,983.2210083007812,1011.7999877929688,145820992.0,2280.85009765625,1216.699951171875,99.8499984741211
2017-02-03,1011.4600219726562,1033.8699951171875,1008.7899780273438,1029.9100341796875,201278000.0,2297.419921875,1218.5,99.87000274658203
2017-02-04,1031.3299560546875,1045.9000244140625,1015.1599731445312,1042.9000244140625,155064000.0,,,
2017-02-05,1043.52001953125,1043.6300048828125,1022.3699951171875,1027.3399658203125,114208000.0,,,
2017-02-06,1028.4000244140625,1044.6400146484375,1028.1600341796875,1038.1500244140625,111762000.0,2292.56005859375,1230.0,99.91000366210938
2017-02-07,1040.1400146484375,1061.9300537109375,1040.1400146484375,1061.3499755859375,146007008.0,2293.080078125,1234.199951171875,100.26000213623047
2017-02-08,1062.3199462890625,1078.969970703125,1037.489990234375,1063.0699462890625,201855008.0,2294.669921875,1237.5999755859375,100.27999877929688
2017-02-09,1064.699951171875,1088.989990234375,953.343994140625,994.3829956054688,407220000.0,2307.8701171875,1235.0999755859375,100.6500015258789
2017-02-10,995.6320190429688,998.905029296875,946.6909790039062,988.6740112304688,190452000.0,2316.10009765625,1234.4000244140625,100.80000305175781
2017-02-11,988.8980102539062,1009.2899780273438,982.8300170898438,1004.4500122070312,102261000.0,,,
2017-02-12,1003.52001953125,1004.760009765625,996.9210205078125,999.1810302734375,67530000.0,,,
2017-02-13,998.885009765625,1002.0999755859375,976.0020141601562,990.6420288085938,100607000.0,2328.25,1224.4000244140625,100.95999908447266
2017-02-14,991.7349853515625,1011.510009765625,986.4710083007812,1004.5499877929688,137946000.0,2337.580078125,1223.9000244140625,101.25
2017-02-15,1006.2100219726562,1008.8400268554688,1001.5800170898438,1007.47998046875,89759400.0,2349.25,1231.699951171875,101.18000030517578
2017-02-16,1007.6500244140625,1033.3699951171875,1007.6500244140625,1027.43994140625,122277000.0,2347.219970703125,1240.0,100.44000244140625
2017-02-17,1026.1199951171875,1053.1700439453125,1025.6400146484375,1046.2099609375,136474000.0,2351.159912109375,1237.5999755859375,100.94999694824219
2017-02-18,1049.2099609375,1061.0999755859375,1046.9599609375,1054.4200439453125,99073504.0,,,
2017-02-19,1054.760009765625,1056.81005859375,1043.4599609375,1047.8699951171875,77423296.0,,,
2017-02-20,1048.68994140625,1080.489990234375,1041.68994140625,1079.97998046875,109478000.0,,,
2017-02-21,1079.280029296875,1117.25,1076.9300537109375,1115.300048828125,186868992.0,2365.3798828125,1237.5,101.37000274658203
2017-02-22,1114.800048828125,1125.3900146484375,1100.550048828125,1117.43994140625,136100000.0,2362.820068359375,1232.0,101.33000183105469
2017-02-23,1117.27001953125,1176.6199951171875,1116.9599609375,1166.719970703125,189454000.0,2363.81005859375,1250.199951171875,101.05000305175781
2017-02-24,1172.7099609375,1200.3900146484375,1131.9599609375,1173.6800537109375,330759008.0,2367.340087890625,1256.9000244140625,101.08999633789062
2017-02-25,1170.4100341796875,1174.8499755859375,1124.5899658203125,1143.8399658203125,139960992.0,,,
2017-02-26,1144.27001953125,1167.469970703125,1130.199951171875,1165.199951171875,116486000.0,,,
2017-02-27,1163.780029296875,1181.97998046875,1163.3800048828125,1179.969970703125,131570000.0,2369.75,1257.4000244140625,101.12999725341797
2017-02-28,1180.719970703125,1193.25,1171.8199462890625,1179.969970703125,184956000.0,2363.639892578125,1252.5999755859375,101.12000274658203
2017-03-01,1180.0400390625,1222.5,1179.68994140625,1222.5,229056992.0,2395.9599609375,1248.9000244140625,101.77999877929688
2017-03-02,1224.6800537109375,1262.1300048828125,1215.6199951171875,1251.010009765625,368275008.0,2381.919921875,1231.9000244140625,102.19999694824219
2017-03-03,1250.7099609375,1280.31005859375,1250.7099609375,1274.989990234375,315739008.0,2383.1201171875,1225.5,101.54000091552734
2017-03-04,1277.4300537109375,1279.4000244140625,1230.510009765625,1255.1500244140625,183270000.0,,,
2017-03-05,1254.2900390625,1267.2900390625,1238.06005859375,1267.1199951171875,134127000.0,,,
2017-03-06,1267.469970703125,1276.0,1264.5999755859375,1272.8299560546875,153656992.0,2375.31005859375,1224.5,101.63999938964844
2017-03-07,1273.2099609375,1275.550048828125,1204.800048828125,1223.5400390625,291256000.0,2368.389892578125,1215.0999755859375,101.80999755859375
2017-03-08,1223.22998046875,1232.1600341796875,1148.0799560546875,1150.0,332603008.0,2362.97998046875,1208.5,102.06999969482422
2017-03-09,1150.3499755859375,1197.4599609375,1141.22998046875,1188.489990234375,212283008.0,2364.8701171875,1202.4000244140625,101.8499984741211
2017-03-10,1189.3599853515625,1270.469970703125,1077.25,1116.719970703125,563795968.0,2372.60009765625,1200.699951171875,101.25
2017-03-11,1116.3199462890625,1193.8299560546875,1116.3199462890625,1175.8299560546875,283320000.0,,,
2017-03-12,1176.6199951171875,1226.97998046875,1175.3599853515625,1221.3800048828125,227176000.0,,,
2017-03-13,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,380276992.0,2373.469970703125,1202.4000244140625,101.37999725341797
2017-03-14,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,245306000.0,2365.449951171875,1201.9000244140625,101.69999694824219
2017-03-15,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,297804992.0,2385.260009765625,1200.0999755859375,100.73999786376953
2017-03-16,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,638568000.0,2381.3798828125,1226.5,100.2699966430664
2017-03-17,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,706598976.0,2378.25,1229.800048828125,100.30000305175781
2017-03-18,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640625,621302016.0,,,
2017-03-19,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,406648000.0,,,
2017-03-20,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,286529984.0,2373.469970703125,1233.5999755859375,100.41000366210938
2017-03-21,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,337391008.0,2344.02001953125,1246.0999755859375,99.80999755859375
2017-03-22,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,380840992.0,2348.449951171875,1249.300048828125,99.68000030517578
2017-03-23,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,248540000.0,2345.9599609375,1246.9000244140625,99.76000213623047
2017-03-24,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,491038016.0,2343.97998046875,1248.199951171875,99.62999725341797
2017-03-25,936.5399780273438,975.760986328125,903.7130126953125,972.7789916992188,435803008.0,,,
2017-03-26,974.0150146484375,1007.9600219726562,954.1859741210938,966.7249755859375,303668000.0,,,
2017-03-27,972.0549926757812,1046.4000244140625,971.9840087890625,1045.77001953125,372535008.0,2341.590087890625,1255.4000244140625,99.16999816894531
2017-03-28,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,326332000.0,2358.570068359375,1255.300048828125,99.70999908447266
2017-03-29,1046.0799560546875,1055.1300048828125,1015.8800048828125,1039.969970703125,298457984.0,2361.1298828125,1253.4000244140625,100.0
2017-03-30,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,352968992.0,2368.06005859375,1245.0,100.41000366210938
2017-03-31,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,447287008.0,2362.719970703125,1247.300048828125,100.3499984741211
2017-04-01,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,289633984.0,,,
2017-04-02,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,514187008.0,,,
2017-04-03,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,580444032.0,2358.840087890625,1250.800048828125,100.54000091552734
2017-04-04,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,436310016.0,2360.159912109375,1255.0,100.54000091552734
2017-04-05,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,414784000.0,2352.949951171875,1245.4000244140625,100.55999755859375
2017-04-06,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,511222016.0,2357.489990234375,1250.300048828125,100.66999816894531
2017-04-07,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,317022016.0,2355.5400390625,1254.300048828125,101.18000030517578
2017-04-08,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,209312000.0,,,
2017-04-09,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,242343008.0,,,
2017-04-10,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,215883008.0,2357.159912109375,1251.0999755859375,101.0199966430664
2017-04-11,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,216182000.0,2353.780029296875,1271.199951171875,100.70999908447266
2017-04-12,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,288702016.0,2344.929931640625,1275.300048828125,100.77999877929688
2017-04-13,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,351968992.0,2328.949951171875,1285.9000244140625,100.55999755859375
2017-04-14,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,254827008.0,,,
2017-04-15,1167.300048828125,1188.0,1164.9599609375,1172.52001953125,203559008.0,,,
2017-04-16,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,183231008.0,,,
2017-04-17,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,253206000.0,2349.010009765625,1289.4000244140625,100.30000305175781
2017-04-18,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,270524000.0,2342.18994140625,1291.699951171875,99.5
2017-04-19,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,288060992.0,2338.169921875,1281.4000244140625,99.73999786376953
2017-04-20,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,315108000.0,2355.840087890625,1281.9000244140625,99.77999877929688
2017-04-21,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,272167008.0,2348.68994140625,1287.4000244140625,99.9800033569336
2017-04-22,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,249320000.0,,,
2017-04-23,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,258951008.0,,,
2017-04-24,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,235806000.0,2374.14990234375,1275.800048828125,99.08999633789062
2017-04-25,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,242556000.0,2388.610107421875,1265.5999755859375,98.81999969482422
2017-04-26,1265.989990234375,1294.8299560546875,1265.9300537109375,1281.0799560546875,329631008.0,2387.449951171875,1262.0999755859375,98.95999908447266
2017-04-27,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,449196992.0,2388.77001953125,1263.699951171875,99.08000183105469
2017-04-28,1317.739990234375,1331.280029296875,1292.3699951171875,1316.47998046875,527488992.0,2384.199951171875,1266.0999755859375,99.05000305175781
2017-04-29,1317.8399658203125,1327.199951171875,1315.2099609375,1321.7900390625,422705984.0,,,
2017-04-30,1321.8699951171875,1347.9100341796875,1314.9200439453125,1347.8900146484375,413115008.0,,,
2017-05-01,1348.300048828125,1434.3199462890625,1348.300048828125,1421.5999755859375,713624000.0,2388.330078125,1253.300048828125,99.13999938964844
2017-05-02,1421.030029296875,1473.9000244140625,1415.68994140625,1452.8199462890625,477337984.0,2391.169921875,1255.0999755859375,98.9800033569336
2017-05-03,1453.780029296875,1492.77001953125,1447.489990234375,1490.0899658203125,583795968.0,2388.1298828125,1246.4000244140625,99.20999908447266
2017-05-04,1490.719970703125,1608.9100341796875,1490.719970703125,1537.6700439453125,933548992.0,2389.52001953125,1226.5,98.76000213623047
2017-05-05,1540.8699951171875,1618.030029296875,1530.31005859375,1555.449951171875,946035968.0,2399.2900390625,1224.800048828125,98.6500015258789
2017-05-06,1556.81005859375,1578.800048828125,1542.5,1578.800048828125,582529984.0,,,
2017-05-07,1579.469970703125,1596.719970703125,1559.760009765625,1596.7099609375,1080029952.0,,,
2017-05-08,1596.9200439453125,1723.3499755859375,1596.9200439453125,1723.3499755859375,1340320000.0,2399.3798828125,1225.300048828125,99.1500015258789
2017-05-09,1723.8900146484375,1833.489990234375,1716.300048828125,1755.3599853515625,1167920000.0,2396.919921875,1214.300048828125,99.58999633789062
2017-05-10,1756.52001953125,1788.43994140625,1719.0999755859375,1787.1300048828125,915723008.0,2399.6298828125,1217.300048828125,99.66999816894531
2017-05-11,1780.3699951171875,1873.9300537109375,1755.3499755859375,1848.5699462890625,799489984.0,2394.43994140625,1222.699951171875,99.62000274658203
2017-05-12,1845.760009765625,1856.1500244140625,1694.010009765625,1724.239990234375,740984000.0,2390.89990234375,1226.199951171875,99.25
2017-05-13,1723.1199951171875,1812.989990234375,1651.0799560546875,1804.9100341796875,579635008.0,,,
2017-05-14,1800.8599853515625,1831.4200439453125,1776.6199951171875,1808.9100341796875,437196000.0,,,
2017-05-15,1808.43994140625,1812.800048828125,1708.5400390625,1738.4300537109375,731529024.0,2402.320068359375,1228.5999755859375,98.91000366210938
2017-05-16,1741.699951171875,1785.93994140625,1686.5400390625,1734.449951171875,959044992.0,2400.669921875,1235.0,98.11000061035156
2017-05-17,1726.72998046875,1864.050048828125,1661.9100341796875,1839.0899658203125,1064729984.0,2357.030029296875,1257.5,97.41999816894531
2017-05-18,1818.699951171875,1904.47998046875,1807.1199951171875,1888.6500244140625,894321024.0,2365.719970703125,1251.699951171875,97.87999725341797
2017-05-19,1897.3699951171875,2004.52001953125,1890.25,1987.7099609375,1157289984.0,2381.72998046875,1252.699951171875,97.1500015258789
2017-05-20,1984.239990234375,2084.72998046875,1974.9200439453125,2084.72998046875,961336000.0,,,
2017-05-21,2067.030029296875,2119.080078125,2037.5,2041.199951171875,1147859968.0,,,
2017-05-22,2043.18994140625,2303.89990234375,2017.8699951171875,2173.39990234375,1942220032.0,2394.02001953125,1260.699951171875,96.9800033569336
2017-05-23,2191.56005859375,2320.820068359375,2178.5,2320.419921875,1378749952.0,2398.419921875,1254.800048828125,97.3499984741211
2017-05-24,2321.3701171875,2523.719970703125,2321.3701171875,2443.639892578125,1725379968.0,2404.389892578125,1252.4000244140625,97.23999786376953
2017-05-25,2446.239990234375,2763.7099609375,2285.300048828125,2304.97998046875,2406700032.0,2415.070068359375,1255.800048828125,97.25
2017-05-26,2320.889892578125,2573.7900390625,2071.989990234375,2202.419921875,1763480064.0,2415.820068359375,1267.5999755859375,97.4000015258789
2017-05-27,2196.27001953125,2260.199951171875,1855.8299560546875,2038.8699951171875,1700480000.0,,,
2017-05-28,2054.080078125,2267.340087890625,2054.080078125,2155.800048828125,1147139968.0,,,
2017-05-29,2159.429931640625,2307.050048828125,2107.169921875,2255.610107421875,994625024.0,,,
2017-05-30,2255.360107421875,2301.9599609375,2124.570068359375,2175.469970703125,1443970048.0,2412.909912109375,1262.0999755859375,97.27999877929688
2017-05-31,2187.18994140625,2311.080078125,2145.570068359375,2286.409912109375,1544829952.0,2411.800048828125,1272.0,96.91999816894531
2017-06-01,2288.330078125,2448.389892578125,2288.330078125,2407.8798828125,1653180032.0,2430.06005859375,1267.0,97.19999694824219
2017-06-02,2404.030029296875,2488.550048828125,2373.320068359375,2488.550048828125,1317030016.0,2439.070068359375,1276.800048828125,96.72000122070312
2017-06-03,2493.719970703125,2581.909912109375,2423.570068359375,2515.35009765625,1514950016.0,,,
2017-06-04,2547.7900390625,2585.889892578125,2452.5400390625,2511.81005859375,1355120000.0,,,
2017-06-05,2512.39990234375,2686.81005859375,2510.219970703125,2686.81005859375,1369309952.0,2436.10009765625,1279.300048828125,96.80000305175781
2017-06-06,2690.840087890625,2999.909912109375,2690.840087890625,2863.199951171875,2089609984.0,2429.330078125,1294.4000244140625,96.63999938964844
2017-06-07,2869.3798828125,2869.3798828125,2700.56005859375,2732.159912109375,1517709952.0,2433.139892578125,1290.0999755859375,96.75
2017-06-08,2720.489990234375,2815.300048828125,2670.949951171875,2805.6201171875,1281170048.0,2433.7900390625,1276.300048828125,96.91999816894531
2017-06-09,2807.43994140625,2901.7099609375,2795.6201171875,2823.81005859375,1348950016.0,2431.77001953125,1268.5,97.2699966430664
2017-06-10,2828.139892578125,2950.989990234375,2746.550048828125,2947.7099609375,2018889984.0,,,
2017-06-11,2942.409912109375,2996.60009765625,2840.530029296875,2958.110107421875,1752400000.0,,,
2017-06-12,2953.219970703125,2997.260009765625,2518.56005859375,2659.6298828125,2569530112.0,2429.389892578125,1266.0999755859375,97.13999938964844
2017-06-13,2680.909912109375,2789.0400390625,2650.3798828125,2717.02001953125,1781200000.0,2440.35009765625,1265.800048828125,96.9800033569336
2017-06-14,2716.8798828125,2786.830078125,2412.93994140625,2506.3701171875,1696560000.0,2437.919921875,1272.800048828125,96.94000244140625
2017-06-15,2499.580078125,2534.7099609375,2212.9599609375,2464.580078125,2026259968.0,2432.4599609375,1252.199951171875,97.43000030517578
2017-06-16,2469.570068359375,2539.919921875,2385.14990234375,2518.56005859375,1195190016.0,2433.14990234375,1254.0,97.16000366210938
2017-06-17,2514.010009765625,2685.18994140625,2484.9599609375,2655.8798828125,1534509952.0,,,
2017-06-18,2655.35009765625,2662.10009765625,2516.330078125,2548.2900390625,1178659968.0,,,
2017-06-19,2549.030029296875,2662.85009765625,2549.030029296875,2589.60009765625,1446840064.0,2453.4599609375,1244.199951171875,97.52999877929688
2017-06-20,2591.260009765625,2763.449951171875,2589.820068359375,2721.7900390625,1854189952.0,2437.030029296875,1241.0,97.75
2017-06-21,2709.429931640625,2772.010009765625,2660.39990234375,2689.10009765625,1626579968.0,2435.610107421875,1243.4000244140625,97.55999755859375
2017-06-22,2691.030029296875,2723.739990234375,2642.360107421875,2705.409912109375,1097939968.0,2434.5,1247.5999755859375,97.54000091552734
2017-06-23,2707.340087890625,2765.169921875,2706.3701171875,2744.909912109375,961318976.0,2438.300048828125,1256.199951171875,97.30000305175781
2017-06-24,2738.52001953125,2757.93994140625,2583.18994140625,2608.719970703125,982750016.0,,,
2017-06-25,2607.25,2682.260009765625,2552.1201171875,2589.409912109375,1161100032.0,,,
2017-06-26,2590.570068359375,2615.25,2376.2900390625,2478.449951171875,1663280000.0,2439.070068359375,1246.300048828125,97.43000030517578
2017-06-27,2478.449951171875,2552.449951171875,2332.989990234375,2552.449951171875,1489789952.0,2419.3798828125,1246.4000244140625,96.47000122070312
2017-06-28,2553.030029296875,2603.97998046875,2484.419921875,2574.7900390625,1183869952.0,2440.68994140625,1248.0,96.05000305175781
2017-06-29,2567.56005859375,2588.830078125,2510.47998046875,2539.320068359375,949979008.0,2419.699951171875,1244.199951171875,95.62999725341797
2017-06-30,2539.239990234375,2559.25,2478.429931640625,2480.840087890625,860273024.0,2423.409912109375,1240.699951171875,95.66000366210938
2017-07-01,2492.60009765625,2515.27001953125,2419.22998046875,2434.550048828125,779913984.0,,,
2017-07-02,2436.39990234375,2514.280029296875,2394.840087890625,2506.469970703125,803747008.0,,,
2017-07-03,2498.56005859375,2595.0,2480.469970703125,2564.06005859375,964112000.0,2429.010009765625,1217.9000244140625,96.19999694824219
2017-07-04,2561.0,2631.590087890625,2559.35009765625,2601.639892578125,985516032.0,,,
2017-07-05,2602.8701171875,2622.64990234375,2538.550048828125,2601.989990234375,941566016.0,2432.5400390625,1220.4000244140625,96.29000091552734
2017-07-06,2608.10009765625,2616.719970703125,2581.68994140625,2608.56005859375,761956992.0,2409.75,1222.199951171875,95.81999969482422
2017-07-07,2608.590087890625,2916.139892578125,2498.8701171875,2518.659912109375,917411968.0,2425.179931640625,1208.5999755859375,96.01000213623047
2017-07-08,2520.27001953125,2571.340087890625,2492.31005859375,2571.340087890625,733329984.0,,,
2017-07-09,2572.610107421875,2635.489990234375,2517.590087890625,2518.43994140625,527856000.0,,,
2017-07-10,2525.25,2537.159912109375,2321.1298828125,2372.56005859375,1111200000.0,2427.429931640625,1212.0999755859375,96.05000305175781
2017-07-11,2385.889892578125,2413.469970703125,2296.81005859375,2337.7900390625,1329760000.0,2425.530029296875,1213.5999755859375,95.73999786376953
2017-07-12,2332.77001953125,2423.7099609375,2275.139892578125,2398.840087890625,1117410048.0,2443.25,1218.0999755859375,95.79000091552734
2017-07-13,2402.699951171875,2425.219970703125,2340.830078125,2357.89990234375,835769984.0,2447.830078125,1216.300048828125,95.7300033569336
2017-07-14,2360.590087890625,2363.25,2183.219970703125,2233.340087890625,882502976.0,2459.27001953125,1226.5999755859375,95.11000061035156
2017-07-15,2230.1201171875,2231.139892578125,1990.4100341796875,1998.8599853515625,993608000.0,,,
2017-07-16,1991.97998046875,2058.77001953125,1843.030029296875,1929.8199462890625,1182870016.0,,,
2017-07-17,1932.6199951171875,2230.489990234375,1932.6199951171875,2228.409912109375,1201760000.0,2459.139892578125,1232.800048828125,95.12999725341797
2017-07-18,2233.52001953125,2387.610107421875,2164.77001953125,2318.8798828125,1512450048.0,2460.610107421875,1241.0999755859375,94.66000366210938
2017-07-19,2323.080078125,2397.169921875,2260.22998046875,2273.429931640625,1245100032.0,2473.830078125,1241.199951171875,94.80000305175781
2017-07-20,2269.889892578125,2900.699951171875,2269.889892578125,2817.60009765625,2249260032.0,2473.449951171875,1244.800048828125,94.2699966430664
2017-07-21,2838.409912109375,2838.409912109375,2621.85009765625,2667.760009765625,1489449984.0,2472.5400390625,1254.300048828125,93.94000244140625
2017-07-22,2668.6298828125,2862.419921875,2657.7099609375,2810.1201171875,1177129984.0,,,
2017-07-23,2808.10009765625,2832.179931640625,2653.93994140625,2730.39990234375,1072840000.0,,,
2017-07-24,2732.699951171875,2777.260009765625,2699.18994140625,2754.860107421875,866473984.0,2469.909912109375,1253.9000244140625,93.9800033569336
2017-07-25,2757.5,2768.080078125,2480.9599609375,2576.47998046875,1460089984.0,2477.1298828125,1251.699951171875,94.05000305175781
2017-07-26,2577.77001953125,2610.760009765625,2450.800048828125,2529.449951171875,937404032.0,2477.830078125,1249.0,93.66999816894531
2017-07-27,2538.7099609375,2693.320068359375,2529.340087890625,2671.780029296875,789104000.0,2475.419921875,1259.5999755859375,93.86000061035156
2017-07-28,2679.72998046875,2897.449951171875,2679.72998046875,2809.010009765625,1380099968.0,2472.10009765625,1268.4000244140625,93.26000213623047
2017-07-29,2807.02001953125,2808.760009765625,2692.800048828125,2726.449951171875,803745984.0,,,
2017-07-30,2724.389892578125,2758.530029296875,2644.85009765625,2757.179931640625,705942976.0,,,
2017-07-31,2763.239990234375,2889.6201171875,2720.610107421875,2875.340087890625,860574976.0,2470.300048828125,1266.5999755859375,92.86000061035156
2017-08-01,2871.300048828125,2921.35009765625,2685.610107421875,2718.260009765625,1324669952.0,2476.35009765625,1272.5999755859375,93.02999877929688
2017-08-02,2727.1298828125,2762.530029296875,2668.590087890625,2710.669921875,1094950016.0,2477.570068359375,1271.800048828125,92.83000183105469
2017-08-03,2709.56005859375,2813.31005859375,2685.139892578125,2804.72998046875,804796992.0,2472.159912109375,1267.800048828125,92.80999755859375
2017-08-04,2806.929931640625,2899.330078125,2743.719970703125,2895.889892578125,1002120000.0,2476.830078125,1258.300048828125,93.54000091552734
2017-08-05,2897.6298828125,3290.010009765625,2874.830078125,3252.909912109375,1945699968.0,,,
2017-08-06,3257.610107421875,3293.2900390625,3155.60009765625,3213.93994140625,1105030016.0,,,
2017-08-07,3212.780029296875,3397.679931640625,3180.889892578125,3378.93994140625,1482279936.0,2480.909912109375,1258.199951171875,93.43000030517578
2017-08-08,3370.219970703125,3484.85009765625,3345.830078125,3419.93994140625,1752760064.0,2474.919921875,1256.4000244140625,93.63999938964844
2017-08-09,3420.39990234375,3422.760009765625,3247.669921875,3342.469970703125,1468960000.0,2474.02001953125,1273.0,93.5199966430664
2017-08-10,3341.840087890625,3453.449951171875,3319.469970703125,3381.280029296875,1515110016.0,2438.2099609375,1283.699951171875,93.4000015258789
